"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
223,13050,717,118,368,569,1772,3769,0,0.09531493733526976,1228,261,0.21253898583887754,1
224,13002,722,124,350,576,1772,3817,0,0.09531493733526976,1237,262,0.2118010363699566,1
225,12957,696,135,341,585,1757,3877,0,0.09450809531493734,1248,264,0.21153676653231945,1
226,12917,681,143,326,584,1734,3940,0,0.09327093755042763,1259,260,0.20651146535770168,1
227,12865,675,143,328,601,1747,3979,0,0.09397020063471573,1273,267,0.20973912223784574,1
228,12826,652,140,327,598,1717,4048,0,0.09235651659405089,1284,269,0.2094999260130373,1
229,12781,638,134,339,602,1713,4097,0,0.09214135872196225,1301,278,0.21368014081367553,1
230,12735,633,138,333,593,1697,4159,0,0.09128072723360765,1317,289,0.21943645074828588,1
0,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
1,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
2,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
3,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
4,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
5,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
6,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
7,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
8,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
9,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
10,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,2
11,18589,1,0,0,1,2,0,0,0.00010757893604432252,0,0,0.0,2
12,18589,1,0,0,1,2,0,0,0.00010757893604432252,0,0,0.0,2
13,18589,1,0,0,1,2,0,0,0.00010757893604432252,0,0,0.0,2
14,18589,1,0,0,1,2,0,0,0.00010757893604432252,0,0,0.0,2
15,18589,1,0,0,1,2,0,0,0.00010757893604432252,0,0,0.0,2
16,18588,2,0,0,1,3,0,0,0.00016136840406648378,0,0,0.0,2
17,18587,3,0,0,1,4,0,0,0.00021515787208864503,0,0,0.0,2
18,18587,3,0,0,1,4,0,0,0.00021515787208864503,0,0,0.0,2
19,18585,4,1,0,1,6,0,0,0.00032273680813296756,0,0,0.0,2
