"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
194,284,115,39,174,151,479,10367,37,0.04289424196292648,866,341,0.3937598872992229,1
195,280,108,36,160,151,455,10395,37,0.04074505238649592,869,340,0.3912498130056041,1
196,277,96,40,144,144,424,10429,37,0.037969015850273125,871,336,0.38575906131961746,1
197,276,95,31,143,132,401,10453,37,0.03590937583952718,873,333,0.38143892968007237,1
198,274,88,31,138,126,383,10473,37,0.03429748365720426,874,332,0.37985835402340934,1
199,270,83,31,136,124,374,10486,37,0.033491537566042805,876,331,0.3778495679273068,1
200,265,78,32,127,124,361,10504,37,0.032327393212142924,877,326,0.3717175402789022,1
201,261,70,36,122,117,345,10524,37,0.03089460016118922,879,322,0.3663212022616352,1
202,255,64,43,117,111,335,10540,37,0.029999104504343153,880,317,0.3602231792820536,1
203,253,59,43,108,103,313,10564,37,0.028029014059281813,883,314,0.3556018618135695,1
204,252,56,39,103,103,301,10577,37,0.026954419271066534,884,309,0.3495435571995792,1
205,251,51,34,105,96,286,10592,38,0.025611175785797437,886,307,0.3464972178643582,1
206,250,46,31,103,86,266,10613,38,0.02382018447210531,886,300,0.3385966298348777,1
207,247,42,30,107,81,260,10622,38,0.023282887077997673,887,297,0.3348327527310853,1
208,242,43,24,105,81,253,10633,39,0.022656040118205427,888,293,0.32995123928784587,1
209,241,37,28,100,77,242,10645,39,0.021670994895674756,890,290,0.3258390355164549,1
210,241,31,26,99,76,232,10655,39,0.020775499238828692,892,288,0.3228663355791975,1
211,239,30,23,94,72,219,10670,39,0.01961135488492881,892,281,0.3150188899227587,1
212,239,27,21,92,68,208,10681,39,0.018626309662398137,892,276,0.309413571596731,1
213,239,26,16,95,61,198,10691,39,0.017730814005552074,893,274,0.30682747113694137,1
214,237,24,17,82,59,182,10709,39,0.01629802095459837,894,273,0.305365711792933,1
215,236,23,16,76,53,168,10724,39,0.01504432703501388,897,270,0.30099998885185225,1
216,234,20,14,78,51,163,10731,39,0.014596579206590849,898,263,0.2928697898687097,1
217,233,17,14,77,45,153,10742,39,0.013701083549744784,900,258,0.28666348151687204,1
218,233,16,13,67,45,141,10753,40,0.012626488761529506,900,250,0.27777469139231786,1
219,231,16,14,63,40,133,10763,40,0.011910092236052655,902,249,0.2760501546546047,1
220,230,14,16,59,36,125,10771,41,0.011193695710575803,905,247,0.27292516104794423,1
221,229,15,13,56,36,120,10775,43,0.010745947882152771,909,241,0.265123596000044,1
222,228,14,10,51,37,112,10784,43,0.01002955135667592,911,239,0.2623461871988233,1
223,227,12,9,49,37,107,10789,44,0.009581803528252887,913,238,0.26067622479490915,1
224,226,11,9,43,36,99,10796,46,0.008865407002776037,913,229,0.250818720495942,1
225,226,11,7,42,35,95,10799,47,0.008507208740037612,913,223,0.24424705096329724,1
226,225,10,7,40,33,90,10805,47,0.008059460911614578,914,216,0.23632126563166705,1
227,224,9,8,39,32,88,10808,47,0.007880361780245366,916,212,0.2314385214135217,1
228,224,9,7,36,30,82,10814,47,0.0073430643861377275,916,204,0.2227049923035775,1
229,224,8,3,38,26,75,10821,47,0.006716217426345482,919,202,0.21980174318016127,1
230,223,8,4,37,25,74,10823,47,0.006626667860660876,919,195,0.21218485108975962,1
231,223,6,5,36,25,72,10825,47,0.0064475687292916625,922,190,0.20607151766249823,1
232,222,7,5,33,24,69,10829,47,0.0061789200322378435,922,181,0.19631023524690622,1
233,222,6,5,31,23,65,10833,47,0.005820721769499418,923,175,0.18959707912156964,1
0,11165,2,0,0,0,2,0,0,0.00017909913136921287,0,0,0.0,2
1,11165,2,0,0,0,2,0,0,0.00017909913136921287,0,0,0.0,2
2,11165,2,0,0,0,2,0,0,0.00017909913136921287,0,0,0.0,2
3,11165,2,0,0,0,2,0,0,0.00017909913136921287,0,0,0.0,2
4,11165,2,0,0,0,2,0,0,0.00017909913136921287,0,0,0.0,2
5,11165,1,0,0,1,2,0,0,0.00017909913136921287,0,0,0.0,2
6,11164,2,0,0,1,3,0,0,0.0002686486970538193,0,0,0.0,2
7,11164,2,0,0,1,3,0,0,0.0002686486970538193,0,0,0.0,2
8,11162,3,1,0,1,5,0,0,0.0004477478284230321,0,0,0.0,2
9,11161,3,1,0,2,6,0,0,0.0005372973941076386,0,0,0.0,2
10,11161,3,0,1,2,6,0,0,0.0005372973941076386,0,0,0.0,2
11,11158,6,0,1,2,9,0,0,0.0008059460911614578,0,0,0.0,2
12,11156,7,1,1,2,11,0,0,0.0009850452225306707,0,0,0.0,2
13,11151,11,1,1,3,16,0,0,0.001432793050953703,0,0,0.0,2
14,11150,12,0,2,3,17,0,0,0.0015223426166383093,0,0,0.0,2
15,11144,16,1,2,4,23,0,0,0.0020596400107459477,0,0,0.0,2
16,11140,17,1,2,7,27,0,0,0.0024178382734843734,0,0,0.0,2
17,11135,22,1,2,7,32,0,0,0.002865586101907406,0,0,0.0,2
18,11130,26,1,2,8,37,0,0,0.003313333930330438,0,0,0.0,2
19,11125,30,2,2,8,42,0,0,0.00376108175875347,0,0,0.0,2
20,11120,33,4,2,8,47,0,0,0.004208829587176503,0,0,0.0,2
21,11110,43,1,5,8,57,0,0,0.005104325244022567,0,0,0.0,2
22,11100,51,1,5,10,67,0,0,0.005999820900868631,0,0,0.0,2
23,11088,63,1,5,10,79,0,0,0.007074415689083908,0,0,0.0,2
24,11080,66,3,5,13,87,0,0,0.007790812214560759,0,0,0.0,2
25,11066,74,5,5,16,100,1,0,0.008954956568460643,0,0,0.0,2
26,11055,79,9,5,18,111,1,0,0.009940001790991315,0,0,0.0,2
27,11043,86,9,5,22,122,2,0,0.010925047013521984,0,0,0.0,2
28,11027,97,11,5,24,137,3,0,0.01226829049879108,0,0,0.0,2
29,11017,102,13,6,25,146,4,0,0.01307423658995254,0,0,0.0,2
30,11000,110,18,6,26,160,7,0,0.014327930509537028,0,0,0.0,2
31,10982,120,20,7,31,178,7,0,0.015939822691859944,0,0,0.0,2
32,10966,128,20,10,35,193,8,0,0.01728306617712904,0,0,0.0,2
33,10950,138,17,16,35,206,11,0,0.018447210531028924,0,0,0.0,2
34,10913,172,15,18,37,242,12,0,0.021670994895674756,0,0,0.0,2
35,10889,187,18,20,40,265,13,0,0.023730634906420703,0,0,0.0,2
36,10869,194,23,19,47,283,15,0,0.02534252708874362,0,0,0.0,2
37,10838,217,23,22,49,311,18,0,0.0278499149279126,0,0,0.0,2
38,10805,235,26,24,58,343,19,0,0.030715501029820007,0,0,0.0,2
39,10762,257,30,27,70,384,21,0,0.03438703322288887,1,0,0.0,2
40,10723,280,30,31,76,417,27,0,0.03734216889048088,2,0,0.0,2
41,10691,296,35,33,84,448,28,0,0.04011820542670368,3,0,0.0,2
42,10653,316,36,38,91,481,33,0,0.04307334109429569,4,1,0.24937655860349128,2
43,10624,327,36,47,98,508,35,0,0.04549117936778006,4,1,0.24937655860349128,2
44,10585,344,44,50,105,543,39,0,0.04862541416674129,5,2,0.3992015968063872,2
45,10558,342,49,56,121,568,41,0,0.05086415330885645,6,3,0.49916805324459235,2
46,10515,359,50,60,139,608,44,0,0.05444613593624071,6,3,0.49916805324459235,2
47,10481,369,51,61,147,628,58,0,0.056237127249932836,7,4,0.5706134094151213,2
48,10459,363,56,65,156,640,68,0,0.05731172203814811,8,5,0.6242197253433208,2
49,10437,357,62,67,171,657,73,0,0.058834064654786425,9,6,0.6659267480577137,2
50,10394,374,65,75,178,692,81,0,0.06196829945374765,10,6,0.5994005994005994,2
51,10376,361,67,85,191,704,87,0,0.06304289424196292,11,7,0.6357856494096277,2
52,10347,362,66,93,201,722,98,0,0.06465478642428585,12,7,0.5828476269775188,2
53,10313,355,66,103,224,748,106,0,0.06698307513208561,13,8,0.6149116064565718,2
54,10277,354,70,113,235,772,118,0,0.06913226470851616,14,9,0.6423982869379015,2
