"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
197,10982,10,2,3,11,26,159,0,0.002328288707799767,1021,13,0.012732490377175542,1
198,10981,11,2,3,11,27,159,0,0.0024178382734843734,1031,13,0.012608995063093471,1
199,10979,12,1,4,11,28,160,0,0.00250738783916898,1034,11,0.010638194988443051,1
200,10979,12,0,4,11,27,161,0,0.0024178382734843734,1041,12,0.011527266788983775,1
201,10976,14,0,4,12,30,161,0,0.002686486970538193,1047,12,0.01146120858444523,1
202,10976,13,1,4,11,29,162,0,0.0025969374048535865,1055,11,0.010426441455531227,1
203,10974,12,2,4,13,31,162,0,0.002776036536222799,1064,11,0.010338248700670107,1
204,10972,13,2,4,13,32,163,0,0.002865586101907406,1073,11,0.010251535400415653,1
205,10972,11,1,5,14,31,164,0,0.002776036536222799,1082,11,0.010166264637110563,1
206,10970,13,1,4,14,32,165,0,0.002865586101907406,1092,13,0.011904652887794067,1
207,10970,12,2,4,12,30,167,0,0.002686486970538193,1099,11,0.010009008107296567,1
208,10969,12,2,5,11,30,168,0,0.002686486970538193,1106,13,0.011753962441569244,1
209,10966,14,1,6,11,32,169,0,0.002865586101907406,1110,11,0.009909820632246557,1
210,10965,15,0,7,11,33,169,0,0.0029551356675920123,1118,12,0.010733356588939275,1
211,10965,15,0,7,9,31,171,0,0.002776036536222799,1122,12,0.010695091844101211,1
212,10963,16,1,7,9,33,171,0,0.0029551356675920123,1130,13,0.011504322970593181,1
213,10963,16,1,6,9,32,172,0,0.002865586101907406,1137,12,0.010553996886570919,1
214,10960,18,1,7,8,34,173,0,0.0030446852332766186,1144,11,0.009615300565554498,1
215,10960,14,2,7,11,34,173,0,0.0030446852332766186,1151,11,0.009556824006741906,1
216,10958,14,3,7,11,35,174,0,0.003134234798961225,1157,12,0.010371561179246506,1
217,10957,15,3,7,10,35,175,0,0.003134234798961225,1166,14,0.012006758089553263,1
218,10957,14,3,6,11,34,176,0,0.0030446852332766186,1178,14,0.011884449198224125,1
219,10955,14,4,5,12,35,177,0,0.003134234798961225,1191,16,0.013433976205069647,1
220,10950,17,3,6,14,40,177,0,0.003581982627384257,1200,14,0.011666569445254623,1
221,10949,17,3,6,14,40,178,0,0.003581982627384257,1214,15,0.01235574665777053,1
222,10947,17,4,5,15,41,179,0,0.0036715321930688638,1222,16,0.013093182543514374,1
223,10947,16,4,6,14,40,180,0,0.003581982627384257,1234,14,0.011345126862829312,1
224,10947,15,4,6,15,40,180,0,0.003581982627384257,1247,14,0.011226854636290006,1
225,10943,17,4,8,14,43,181,0,0.0038506313244380764,1259,14,0.011119848134645475,1
226,10942,16,5,7,14,42,183,0,0.00376108175875347,1272,15,0.011792360122955009,1
227,10941,16,6,6,13,41,185,0,0.0036715321930688638,1286,15,0.011663983950358085,1
228,10941,16,6,6,12,40,186,0,0.003581982627384257,1299,15,0.011547255217434816,1
229,10940,17,2,9,11,39,188,0,0.0034924330616996507,1314,15,0.011415438238673983,1
230,10940,16,2,10,11,39,188,0,0.0034924330616996507,1328,18,0.013554114803352384,1
231,10937,17,4,9,10,40,190,0,0.003581982627384257,1340,17,0.012686472489011277,1
232,10934,19,4,8,9,40,193,0,0.003581982627384257,1355,20,0.01476003867130132,1
233,10931,20,5,8,9,42,194,0,0.00376108175875347,1370,20,0.014598433588076,1
0,11166,1,0,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
1,11166,1,0,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
2,11166,1,0,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
3,11166,1,0,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
4,11166,1,0,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
5,11166,1,0,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
6,11166,0,1,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
7,11166,0,1,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
8,11166,0,1,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
9,11166,0,1,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
10,11166,0,1,0,0,1,0,0,8.954956568460644e-5,0,0,0.0,2
11,11165,1,1,0,0,2,0,0,0.00017909913136921287,0,0,0.0,2
12,11165,1,1,0,0,2,0,0,0.00017909913136921287,0,0,0.0,2
13,11163,3,0,1,0,4,0,0,0.00035819826273842574,0,0,0.0,2
14,11162,4,0,1,0,5,0,0,0.0004477478284230321,0,0,0.0,2
15,11160,6,0,1,0,7,0,0,0.000626846959792245,0,0,0.0,2
16,11158,7,0,1,1,9,0,0,0.0008059460911614578,0,0,0.0,2
17,11157,8,0,1,1,10,0,0,0.0008954956568460643,0,0,0.0,2
18,11154,11,0,1,1,13,0,0,0.0011641443538998836,0,0,0.0,2
19,11154,11,0,1,1,13,0,0,0.0011641443538998836,0,0,0.0,2
20,11152,13,0,1,1,15,0,0,0.0013432434852690964,0,0,0.0,2
21,11152,13,0,1,1,15,0,0,0.0013432434852690964,0,0,0.0,2
22,11151,12,1,1,1,15,1,0,0.0013432434852690964,0,0,0.0,2
23,11151,12,1,1,1,15,1,0,0.0013432434852690964,0,0,0.0,2
24,11149,11,2,1,3,17,1,0,0.0015223426166383093,0,0,0.0,2
25,11144,15,2,1,4,22,1,0,0.0019700904450613414,0,0,0.0,2
26,11142,15,2,1,6,24,1,0,0.0021491895764305545,0,0,0.0,2
27,11141,15,1,2,7,25,1,0,0.002238739142115161,0,0,0.0,2
28,11132,23,1,2,8,34,1,0,0.0030446852332766186,0,0,0.0,2
29,11128,27,1,2,8,38,1,0,0.0034028834960150444,0,0,0.0,2
30,11125,30,1,2,8,41,1,0,0.0036715321930688638,0,0,0.0,2
31,11122,30,3,2,9,44,1,0,0.003940180890122683,0,0,0.0,2
32,11119,31,5,2,9,47,1,0,0.004208829587176503,0,0,0.0,2
33,11116,32,6,2,10,50,1,0,0.004477478284230322,0,0,0.0,2
34,11115,32,6,1,11,50,2,0,0.004477478284230322,0,0,0.0,2
35,11113,32,3,5,11,51,3,0,0.004567027849914928,0,0,0.0,2
36,11112,28,4,6,14,52,3,0,0.004656577415599534,0,0,0.0,2
37,11109,30,3,8,14,55,3,0,0.004925226112653353,0,0,0.0,2
38,11109,28,4,8,15,55,3,0,0.004925226112653353,0,0,0.0,2
39,11108,22,8,8,17,55,4,0,0.004925226112653353,1,1,0.9900990099009901,2
40,11106,20,9,9,19,57,4,0,0.005104325244022567,2,1,0.49751243781094534,2
41,11106,18,7,11,21,57,4,0,0.005104325244022567,3,1,0.33222591362126247,2
42,11106,16,7,12,21,56,5,0,0.00501477567833796,4,2,0.49875311720698257,2
43,11103,17,6,14,22,59,5,0,0.005283424375391779,5,3,0.5988023952095809,2
44,11102,16,5,14,24,59,6,0,0.005283424375391779,6,3,0.49916805324459235,2
45,11102,14,3,16,26,59,6,0,0.005283424375391779,6,4,0.6655574043261232,2
46,11099,15,2,16,27,60,8,0,0.005372973941076386,6,4,0.6655574043261232,2
47,11092,22,1,15,27,65,10,0,0.005820721769499418,7,5,0.7132667617689016,2
48,11089,22,3,12,28,65,13,0,0.005820721769499418,8,6,0.7490636704119851,2
49,11084,27,2,13,28,70,13,0,0.00626846959792245,9,7,0.7769145394006659,2
