"TIME","GEO","UNIT","SEX","AGE","Value"
"2020W29","Dolnoslaskie","Number","Males","90 years or over","20"
"2020W30","Dolnoslaskie","Number","Males","90 years or over","18"
"2020W31","Dolnoslaskie","Number","Males","90 years or over","25"
"2020W32","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W33","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W34","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W35","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W36","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W37","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W38","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W39","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W40","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W41","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W99","Dolnoslaskie","Number","Males","90 years or over",":"
"2020W28","Miasto Wroclaw","Number","Males","90 years or over","4"
"2020W29","Miasto Wroclaw","Number","Males","90 years or over","7"
"2020W30","Miasto Wroclaw","Number","Males","90 years or over","6"
"2020W31","Miasto Wroclaw","Number","Males","90 years or over","9"
"2020W32","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W33","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W34","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W35","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W36","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W37","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W38","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W39","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W40","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W41","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W99","Miasto Wroclaw","Number","Males","90 years or over",":"
"2020W28","Jeleniogórski","Number","Males","90 years or over","0"
"2020W29","Jeleniogórski","Number","Males","90 years or over","5"
"2020W30","Jeleniogórski","Number","Males","90 years or over","1"
"2020W31","Jeleniogórski","Number","Males","90 years or over","3"
"2020W32","Jeleniogórski","Number","Males","90 years or over",":"
"2020W33","Jeleniogórski","Number","Males","90 years or over",":"
"2020W34","Jeleniogórski","Number","Males","90 years or over",":"
"2020W35","Jeleniogórski","Number","Males","90 years or over",":"
"2020W36","Jeleniogórski","Number","Males","90 years or over",":"
"2020W37","Jeleniogórski","Number","Males","90 years or over",":"
"2020W38","Jeleniogórski","Number","Males","90 years or over",":"
"2020W39","Jeleniogórski","Number","Males","90 years or over",":"
"2020W40","Jeleniogórski","Number","Males","90 years or over",":"
"2020W41","Jeleniogórski","Number","Males","90 years or over",":"
"2020W99","Jeleniogórski","Number","Males","90 years or over",":"
"2020W28","Legnicko-Glogowski","Number","Males","90 years or over","4"
"2020W29","Legnicko-Glogowski","Number","Males","90 years or over","1"
"2020W30","Legnicko-Glogowski","Number","Males","90 years or over","2"
"2020W31","Legnicko-Glogowski","Number","Males","90 years or over","1"
"2020W32","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W33","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W34","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W35","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W36","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W37","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W38","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W39","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W40","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W41","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W99","Legnicko-Glogowski","Number","Males","90 years or over",":"
"2020W28","Walbrzyski","Number","Males","90 years or over","6"
"2020W29","Walbrzyski","Number","Males","90 years or over","6"
"2020W30","Walbrzyski","Number","Males","90 years or over","6"
"2020W31","Walbrzyski","Number","Males","90 years or over","7"
"2020W32","Walbrzyski","Number","Males","90 years or over",":"
"2020W33","Walbrzyski","Number","Males","90 years or over",":"
"2020W34","Walbrzyski","Number","Males","90 years or over",":"
"2020W35","Walbrzyski","Number","Males","90 years or over",":"
"2020W36","Walbrzyski","Number","Males","90 years or over",":"
"2020W37","Walbrzyski","Number","Males","90 years or over",":"
"2020W38","Walbrzyski","Number","Males","90 years or over",":"
"2020W39","Walbrzyski","Number","Males","90 years or over",":"
"2020W40","Walbrzyski","Number","Males","90 years or over",":"
"2020W41","Walbrzyski","Number","Males","90 years or over",":"
"2020W99","Walbrzyski","Number","Males","90 years or over",":"
"2020W28","Wroclawski","Number","Males","90 years or over","4"
"2020W29","Wroclawski","Number","Males","90 years or over","1"
"2020W30","Wroclawski","Number","Males","90 years or over","3"
"2020W31","Wroclawski","Number","Males","90 years or over","5"
"2020W32","Wroclawski","Number","Males","90 years or over",":"
"2020W33","Wroclawski","Number","Males","90 years or over",":"
"2020W34","Wroclawski","Number","Males","90 years or over",":"
"2020W35","Wroclawski","Number","Males","90 years or over",":"
"2020W36","Wroclawski","Number","Males","90 years or over",":"
"2020W37","Wroclawski","Number","Males","90 years or over",":"
"2020W38","Wroclawski","Number","Males","90 years or over",":"
"2020W39","Wroclawski","Number","Males","90 years or over",":"
"2020W40","Wroclawski","Number","Males","90 years or over",":"
"2020W41","Wroclawski","Number","Males","90 years or over",":"
"2020W99","Wroclawski","Number","Males","90 years or over",":"
"2020W28","Opolskie","Number","Males","90 years or over","2"
"2020W29","Opolskie","Number","Males","90 years or over","6"
"2020W30","Opolskie","Number","Males","90 years or over","6"
"2020W31","Opolskie","Number","Males","90 years or over","7"
"2020W32","Opolskie","Number","Males","90 years or over",":"
"2020W33","Opolskie","Number","Males","90 years or over",":"
"2020W34","Opolskie","Number","Males","90 years or over",":"
"2020W35","Opolskie","Number","Males","90 years or over",":"
"2020W36","Opolskie","Number","Males","90 years or over",":"
"2020W37","Opolskie","Number","Males","90 years or over",":"
"2020W38","Opolskie","Number","Males","90 years or over",":"
"2020W39","Opolskie","Number","Males","90 years or over",":"
"2020W40","Opolskie","Number","Males","90 years or over",":"
"2020W41","Opolskie","Number","Males","90 years or over",":"
"2020W99","Opolskie","Number","Males","90 years or over",":"
"2020W28","Nyski","Number","Males","90 years or over","2"
"2020W29","Nyski","Number","Males","90 years or over","4"
"2020W30","Nyski","Number","Males","90 years or over","2"
"2020W31","Nyski","Number","Males","90 years or over","1"
"2020W32","Nyski","Number","Males","90 years or over",":"
"2020W33","Nyski","Number","Males","90 years or over",":"
"2020W34","Nyski","Number","Males","90 years or over",":"
"2020W35","Nyski","Number","Males","90 years or over",":"
"2020W36","Nyski","Number","Males","90 years or over",":"
"2020W37","Nyski","Number","Males","90 years or over",":"
"2020W38","Nyski","Number","Males","90 years or over",":"
"2020W39","Nyski","Number","Males","90 years or over",":"
"2020W40","Nyski","Number","Males","90 years or over",":"
"2020W41","Nyski","Number","Males","90 years or over",":"
"2020W99","Nyski","Number","Males","90 years or over",":"
"2020W28","Opolski","Number","Males","90 years or over","0"
"2020W29","Opolski","Number","Males","90 years or over","2"
"2020W30","Opolski","Number","Males","90 years or over","4"
"2020W31","Opolski","Number","Males","90 years or over","6"
"2020W32","Opolski","Number","Males","90 years or over",":"
"2020W33","Opolski","Number","Males","90 years or over",":"
"2020W34","Opolski","Number","Males","90 years or over",":"
"2020W35","Opolski","Number","Males","90 years or over",":"
"2020W36","Opolski","Number","Males","90 years or over",":"
"2020W37","Opolski","Number","Males","90 years or over",":"
"2020W38","Opolski","Number","Males","90 years or over",":"
"2020W39","Opolski","Number","Males","90 years or over",":"
"2020W40","Opolski","Number","Males","90 years or over",":"
"2020W41","Opolski","Number","Males","90 years or over",":"
"2020W99","Opolski","Number","Males","90 years or over",":"
"2020W28","Makroregion Pólnocny","Number","Males","90 years or over","26"
"2020W29","Makroregion Pólnocny","Number","Males","90 years or over","44"
"2020W30","Makroregion Pólnocny","Number","Males","90 years or over","32"
"2020W31","Makroregion Pólnocny","Number","Males","90 years or over","42"
"2020W32","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W33","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W34","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W35","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W36","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W37","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W38","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W39","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W40","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W41","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W99","Makroregion Pólnocny","Number","Males","90 years or over",":"
"2020W28","Kujawsko-Pomorskie","Number","Males","90 years or over","10"
"2020W29","Kujawsko-Pomorskie","Number","Males","90 years or over","19"
"2020W30","Kujawsko-Pomorskie","Number","Males","90 years or over","12"
"2020W31","Kujawsko-Pomorskie","Number","Males","90 years or over","14"
"2020W32","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W33","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W34","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W35","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W36","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W37","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W38","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W39","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W40","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W41","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W99","Kujawsko-Pomorskie","Number","Males","90 years or over",":"
"2020W28","Bydgosko-Torunski","Number","Males","90 years or over","4"
"2020W29","Bydgosko-Torunski","Number","Males","90 years or over","5"
"2020W30","Bydgosko-Torunski","Number","Males","90 years or over","6"
"2020W31","Bydgosko-Torunski","Number","Males","90 years or over","5"
"2020W32","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W33","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W34","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W35","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W36","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W37","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W38","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W39","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W40","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W41","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W99","Bydgosko-Torunski","Number","Males","90 years or over",":"
"2020W28","Grudziadzki","Number","Males","90 years or over","2"
"2020W29","Grudziadzki","Number","Males","90 years or over","3"
"2020W30","Grudziadzki","Number","Males","90 years or over","3"
"2020W31","Grudziadzki","Number","Males","90 years or over","3"
"2020W32","Grudziadzki","Number","Males","90 years or over",":"
"2020W33","Grudziadzki","Number","Males","90 years or over",":"
"2020W34","Grudziadzki","Number","Males","90 years or over",":"
"2020W35","Grudziadzki","Number","Males","90 years or over",":"
"2020W36","Grudziadzki","Number","Males","90 years or over",":"
"2020W37","Grudziadzki","Number","Males","90 years or over",":"
"2020W38","Grudziadzki","Number","Males","90 years or over",":"
"2020W39","Grudziadzki","Number","Males","90 years or over",":"
"2020W40","Grudziadzki","Number","Males","90 years or over",":"
"2020W41","Grudziadzki","Number","Males","90 years or over",":"
"2020W99","Grudziadzki","Number","Males","90 years or over",":"
"2020W28","Inowroclawski","Number","Males","90 years or over","2"
"2020W29","Inowroclawski","Number","Males","90 years or over","6"
"2020W30","Inowroclawski","Number","Males","90 years or over","2"
"2020W31","Inowroclawski","Number","Males","90 years or over","3"
"2020W32","Inowroclawski","Number","Males","90 years or over",":"
"2020W33","Inowroclawski","Number","Males","90 years or over",":"
"2020W34","Inowroclawski","Number","Males","90 years or over",":"
"2020W35","Inowroclawski","Number","Males","90 years or over",":"
"2020W36","Inowroclawski","Number","Males","90 years or over",":"
"2020W37","Inowroclawski","Number","Males","90 years or over",":"
"2020W38","Inowroclawski","Number","Males","90 years or over",":"
"2020W39","Inowroclawski","Number","Males","90 years or over",":"
"2020W40","Inowroclawski","Number","Males","90 years or over",":"
"2020W41","Inowroclawski","Number","Males","90 years or over",":"
"2020W99","Inowroclawski","Number","Males","90 years or over",":"
"2020W28","Swiecki","Number","Males","90 years or over","0"
"2020W29","Swiecki","Number","Males","90 years or over","2"
"2020W30","Swiecki","Number","Males","90 years or over","0"
"2020W31","Swiecki","Number","Males","90 years or over","1"
"2020W32","Swiecki","Number","Males","90 years or over",":"
"2020W33","Swiecki","Number","Males","90 years or over",":"
"2020W34","Swiecki","Number","Males","90 years or over",":"
"2020W35","Swiecki","Number","Males","90 years or over",":"
"2020W36","Swiecki","Number","Males","90 years or over",":"
"2020W37","Swiecki","Number","Males","90 years or over",":"
"2020W38","Swiecki","Number","Males","90 years or over",":"
"2020W39","Swiecki","Number","Males","90 years or over",":"
"2020W40","Swiecki","Number","Males","90 years or over",":"
"2020W41","Swiecki","Number","Males","90 years or over",":"
"2020W99","Swiecki","Number","Males","90 years or over",":"
"2020W28","Wloclawski","Number","Males","90 years or over","2"
"2020W29","Wloclawski","Number","Males","90 years or over","3"
"2020W30","Wloclawski","Number","Males","90 years or over","1"
"2020W31","Wloclawski","Number","Males","90 years or over","2"
"2020W32","Wloclawski","Number","Males","90 years or over",":"
"2020W33","Wloclawski","Number","Males","90 years or over",":"
"2020W34","Wloclawski","Number","Males","90 years or over",":"
"2020W35","Wloclawski","Number","Males","90 years or over",":"
"2020W36","Wloclawski","Number","Males","90 years or over",":"
"2020W37","Wloclawski","Number","Males","90 years or over",":"
"2020W38","Wloclawski","Number","Males","90 years or over",":"
"2020W39","Wloclawski","Number","Males","90 years or over",":"
"2020W40","Wloclawski","Number","Males","90 years or over",":"
"2020W41","Wloclawski","Number","Males","90 years or over",":"
"2020W99","Wloclawski","Number","Males","90 years or over",":"
"2020W28","Warminsko-Mazurskie","Number","Males","90 years or over","6"
"2020W29","Warminsko-Mazurskie","Number","Males","90 years or over","12"
"2020W30","Warminsko-Mazurskie","Number","Males","90 years or over","6"
"2020W31","Warminsko-Mazurskie","Number","Males","90 years or over","9"
"2020W32","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W33","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W34","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W35","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W36","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W37","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W38","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W39","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W40","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W41","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W99","Warminsko-Mazurskie","Number","Males","90 years or over",":"
"2020W28","Elblaski","Number","Males","90 years or over","2"
"2020W29","Elblaski","Number","Males","90 years or over","3"
"2020W30","Elblaski","Number","Males","90 years or over","3"
"2020W31","Elblaski","Number","Males","90 years or over","2"
"2020W32","Elblaski","Number","Males","90 years or over",":"
"2020W33","Elblaski","Number","Males","90 years or over",":"
"2020W34","Elblaski","Number","Males","90 years or over",":"
"2020W35","Elblaski","Number","Males","90 years or over",":"
"2020W36","Elblaski","Number","Males","90 years or over",":"
"2020W37","Elblaski","Number","Males","90 years or over",":"
"2020W38","Elblaski","Number","Males","90 years or over",":"
"2020W39","Elblaski","Number","Males","90 years or over",":"
"2020W40","Elblaski","Number","Males","90 years or over",":"
"2020W41","Elblaski","Number","Males","90 years or over",":"
"2020W99","Elblaski","Number","Males","90 years or over",":"
"2020W28","Olsztynski","Number","Males","90 years or over","1"
"2020W29","Olsztynski","Number","Males","90 years or over","6"
"2020W30","Olsztynski","Number","Males","90 years or over","1"
"2020W31","Olsztynski","Number","Males","90 years or over","3"
"2020W32","Olsztynski","Number","Males","90 years or over",":"
"2020W33","Olsztynski","Number","Males","90 years or over",":"
"2020W34","Olsztynski","Number","Males","90 years or over",":"
"2020W35","Olsztynski","Number","Males","90 years or over",":"
"2020W36","Olsztynski","Number","Males","90 years or over",":"
"2020W37","Olsztynski","Number","Males","90 years or over",":"
"2020W38","Olsztynski","Number","Males","90 years or over",":"
"2020W39","Olsztynski","Number","Males","90 years or over",":"
"2020W40","Olsztynski","Number","Males","90 years or over",":"
"2020W41","Olsztynski","Number","Males","90 years or over",":"
"2020W99","Olsztynski","Number","Males","90 years or over",":"
"2020W28","Elcki","Number","Males","90 years or over","3"
"2020W29","Elcki","Number","Males","90 years or over","3"
"2020W30","Elcki","Number","Males","90 years or over","2"
"2020W31","Elcki","Number","Males","90 years or over","4"
"2020W32","Elcki","Number","Males","90 years or over",":"
"2020W33","Elcki","Number","Males","90 years or over",":"
"2020W34","Elcki","Number","Males","90 years or over",":"
"2020W35","Elcki","Number","Males","90 years or over",":"
"2020W36","Elcki","Number","Males","90 years or over",":"
"2020W37","Elcki","Number","Males","90 years or over",":"
"2020W38","Elcki","Number","Males","90 years or over",":"
"2020W39","Elcki","Number","Males","90 years or over",":"
"2020W40","Elcki","Number","Males","90 years or over",":"
"2020W41","Elcki","Number","Males","90 years or over",":"
"2020W99","Elcki","Number","Males","90 years or over",":"
"2020W28","Pomorskie","Number","Males","90 years or over","10"
"2020W29","Pomorskie","Number","Males","90 years or over","13"
"2020W30","Pomorskie","Number","Males","90 years or over","14"
"2020W31","Pomorskie","Number","Males","90 years or over","19"
"2020W32","Pomorskie","Number","Males","90 years or over",":"
"2020W33","Pomorskie","Number","Males","90 years or over",":"
"2020W34","Pomorskie","Number","Males","90 years or over",":"
"2020W35","Pomorskie","Number","Males","90 years or over",":"
"2020W36","Pomorskie","Number","Males","90 years or over",":"
"2020W37","Pomorskie","Number","Males","90 years or over",":"
"2020W38","Pomorskie","Number","Males","90 years or over",":"
"2020W39","Pomorskie","Number","Males","90 years or over",":"
"2020W40","Pomorskie","Number","Males","90 years or over",":"
"2020W41","Pomorskie","Number","Males","90 years or over",":"
"2020W99","Pomorskie","Number","Males","90 years or over",":"
"2020W28","Trojmiejski","Number","Males","90 years or over","4"
"2020W29","Trojmiejski","Number","Males","90 years or over","9"
"2020W30","Trojmiejski","Number","Males","90 years or over","7"
"2020W31","Trojmiejski","Number","Males","90 years or over","8"
"2020W32","Trojmiejski","Number","Males","90 years or over",":"
"2020W33","Trojmiejski","Number","Males","90 years or over",":"
"2020W34","Trojmiejski","Number","Males","90 years or over",":"
"2020W35","Trojmiejski","Number","Males","90 years or over",":"
"2020W36","Trojmiejski","Number","Males","90 years or over",":"
"2020W37","Trojmiejski","Number","Males","90 years or over",":"
"2020W38","Trojmiejski","Number","Males","90 years or over",":"
"2020W39","Trojmiejski","Number","Males","90 years or over",":"
"2020W40","Trojmiejski","Number","Males","90 years or over",":"
"2020W41","Trojmiejski","Number","Males","90 years or over",":"
"2020W99","Trojmiejski","Number","Males","90 years or over",":"
"2020W28","Gdanski","Number","Males","90 years or over","3"
"2020W29","Gdanski","Number","Males","90 years or over","0"
"2020W30","Gdanski","Number","Males","90 years or over","3"
"2020W31","Gdanski","Number","Males","90 years or over","5"
"2020W32","Gdanski","Number","Males","90 years or over",":"
"2020W33","Gdanski","Number","Males","90 years or over",":"
"2020W34","Gdanski","Number","Males","90 years or over",":"
"2020W35","Gdanski","Number","Males","90 years or over",":"
"2020W36","Gdanski","Number","Males","90 years or over",":"
"2020W37","Gdanski","Number","Males","90 years or over",":"
"2020W38","Gdanski","Number","Males","90 years or over",":"
"2020W39","Gdanski","Number","Males","90 years or over",":"
"2020W40","Gdanski","Number","Males","90 years or over",":"
"2020W41","Gdanski","Number","Males","90 years or over",":"
"2020W99","Gdanski","Number","Males","90 years or over",":"
"2020W28","Slupski","Number","Males","90 years or over","1"
"2020W29","Slupski","Number","Males","90 years or over","0"
"2020W30","Slupski","Number","Males","90 years or over","1"
"2020W31","Slupski","Number","Males","90 years or over","2"
"2020W32","Slupski","Number","Males","90 years or over",":"
"2020W33","Slupski","Number","Males","90 years or over",":"
"2020W34","Slupski","Number","Males","90 years or over",":"
"2020W35","Slupski","Number","Males","90 years or over",":"
"2020W36","Slupski","Number","Males","90 years or over",":"
"2020W37","Slupski","Number","Males","90 years or over",":"
"2020W38","Slupski","Number","Males","90 years or over",":"
"2020W39","Slupski","Number","Males","90 years or over",":"
"2020W40","Slupski","Number","Males","90 years or over",":"
"2020W41","Slupski","Number","Males","90 years or over",":"
"2020W99","Slupski","Number","Males","90 years or over",":"
"2020W28","Chojnicki","Number","Males","90 years or over","2"
"2020W29","Chojnicki","Number","Males","90 years or over","2"
"2020W30","Chojnicki","Number","Males","90 years or over","0"
"2020W31","Chojnicki","Number","Males","90 years or over","2"
"2020W32","Chojnicki","Number","Males","90 years or over",":"
"2020W33","Chojnicki","Number","Males","90 years or over",":"
"2020W34","Chojnicki","Number","Males","90 years or over",":"
"2020W35","Chojnicki","Number","Males","90 years or over",":"
"2020W36","Chojnicki","Number","Males","90 years or over",":"
"2020W37","Chojnicki","Number","Males","90 years or over",":"
"2020W38","Chojnicki","Number","Males","90 years or over",":"
"2020W39","Chojnicki","Number","Males","90 years or over",":"
"2020W40","Chojnicki","Number","Males","90 years or over",":"
"2020W41","Chojnicki","Number","Males","90 years or over",":"
"2020W99","Chojnicki","Number","Males","90 years or over",":"
"2020W28","Starogardzki","Number","Males","90 years or over","0"
"2020W29","Starogardzki","Number","Males","90 years or over","2"
"2020W30","Starogardzki","Number","Males","90 years or over","3"
"2020W31","Starogardzki","Number","Males","90 years or over","2"
"2020W32","Starogardzki","Number","Males","90 years or over",":"
"2020W33","Starogardzki","Number","Males","90 years or over",":"
"2020W34","Starogardzki","Number","Males","90 years or over",":"
"2020W35","Starogardzki","Number","Males","90 years or over",":"
"2020W36","Starogardzki","Number","Males","90 years or over",":"
"2020W37","Starogardzki","Number","Males","90 years or over",":"
"2020W38","Starogardzki","Number","Males","90 years or over",":"
"2020W39","Starogardzki","Number","Males","90 years or over",":"
"2020W40","Starogardzki","Number","Males","90 years or over",":"
"2020W41","Starogardzki","Number","Males","90 years or over",":"
"2020W99","Starogardzki","Number","Males","90 years or over",":"
"2020W28","Makroregion Centralny","Number","Males","90 years or over","25"
"2020W29","Makroregion Centralny","Number","Males","90 years or over","30"
"2020W30","Makroregion Centralny","Number","Males","90 years or over","34"
"2020W31","Makroregion Centralny","Number","Males","90 years or over","36"
"2020W32","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W33","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W34","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W35","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W36","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W37","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W38","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W39","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W40","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W41","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W99","Makroregion Centralny","Number","Males","90 years or over",":"
"2020W28","Lódzkie","Number","Males","90 years or over","18"
"2020W29","Lódzkie","Number","Males","90 years or over","24"
"2020W30","Lódzkie","Number","Males","90 years or over","26"
"2020W31","Lódzkie","Number","Males","90 years or over","29"
"2020W32","Lódzkie","Number","Males","90 years or over",":"
"2020W33","Lódzkie","Number","Males","90 years or over",":"
"2020W34","Lódzkie","Number","Males","90 years or over",":"
"2020W35","Lódzkie","Number","Males","90 years or over",":"
"2020W36","Lódzkie","Number","Males","90 years or over",":"
"2020W37","Lódzkie","Number","Males","90 years or over",":"
"2020W38","Lódzkie","Number","Males","90 years or over",":"
"2020W39","Lódzkie","Number","Males","90 years or over",":"
"2020W40","Lódzkie","Number","Males","90 years or over",":"
"2020W41","Lódzkie","Number","Males","90 years or over",":"
"2020W99","Lódzkie","Number","Males","90 years or over",":"
"2020W28","Miasto Lódz","Number","Males","90 years or over","6"
"2020W29","Miasto Lódz","Number","Males","90 years or over","8"
"2020W30","Miasto Lódz","Number","Males","90 years or over","9"
"2020W31","Miasto Lódz","Number","Males","90 years or over","13"
"2020W32","Miasto Lódz","Number","Males","90 years or over",":"
"2020W33","Miasto Lódz","Number","Males","90 years or over",":"
"2020W34","Miasto Lódz","Number","Males","90 years or over",":"
"2020W35","Miasto Lódz","Number","Males","90 years or over",":"
"2020W36","Miasto Lódz","Number","Males","90 years or over",":"
"2020W37","Miasto Lódz","Number","Males","90 years or over",":"
"2020W38","Miasto Lódz","Number","Males","90 years or over",":"
"2020W39","Miasto Lódz","Number","Males","90 years or over",":"
"2020W40","Miasto Lódz","Number","Males","90 years or over",":"
"2020W41","Miasto Lódz","Number","Males","90 years or over",":"
"2020W99","Miasto Lódz","Number","Males","90 years or over",":"
"2020W28","Lódzki","Number","Males","90 years or over","4"
"2020W29","Lódzki","Number","Males","90 years or over","3"
"2020W30","Lódzki","Number","Males","90 years or over","4"
"2020W31","Lódzki","Number","Males","90 years or over","3"
"2020W32","Lódzki","Number","Males","90 years or over",":"
"2020W33","Lódzki","Number","Males","90 years or over",":"
"2020W34","Lódzki","Number","Males","90 years or over",":"
"2020W35","Lódzki","Number","Males","90 years or over",":"
"2020W36","Lódzki","Number","Males","90 years or over",":"
"2020W37","Lódzki","Number","Males","90 years or over",":"
"2020W38","Lódzki","Number","Males","90 years or over",":"
"2020W39","Lódzki","Number","Males","90 years or over",":"
"2020W40","Lódzki","Number","Males","90 years or over",":"
"2020W41","Lódzki","Number","Males","90 years or over",":"
"2020W99","Lódzki","Number","Males","90 years or over",":"
"2020W28","Piotrkowski","Number","Males","90 years or over","4"
"2020W29","Piotrkowski","Number","Males","90 years or over","8"
"2020W30","Piotrkowski","Number","Males","90 years or over","4"
"2020W31","Piotrkowski","Number","Males","90 years or over","7"
"2020W32","Piotrkowski","Number","Males","90 years or over",":"
"2020W33","Piotrkowski","Number","Males","90 years or over",":"
"2020W34","Piotrkowski","Number","Males","90 years or over",":"
"2020W35","Piotrkowski","Number","Males","90 years or over",":"
"2020W36","Piotrkowski","Number","Males","90 years or over",":"
"2020W37","Piotrkowski","Number","Males","90 years or over",":"
"2020W38","Piotrkowski","Number","Males","90 years or over",":"
"2020W39","Piotrkowski","Number","Males","90 years or over",":"
"2020W40","Piotrkowski","Number","Males","90 years or over",":"
"2020W41","Piotrkowski","Number","Males","90 years or over",":"
"2020W99","Piotrkowski","Number","Males","90 years or over",":"
"2020W28","Sieradzki","Number","Males","90 years or over","2"
"2020W29","Sieradzki","Number","Males","90 years or over","1"
"2020W30","Sieradzki","Number","Males","90 years or over","5"
"2020W31","Sieradzki","Number","Males","90 years or over","3"
"2020W32","Sieradzki","Number","Males","90 years or over",":"
"2020W33","Sieradzki","Number","Males","90 years or over",":"
"2020W34","Sieradzki","Number","Males","90 years or over",":"
"2020W35","Sieradzki","Number","Males","90 years or over",":"
"2020W36","Sieradzki","Number","Males","90 years or over",":"
"2020W37","Sieradzki","Number","Males","90 years or over",":"
"2020W38","Sieradzki","Number","Males","90 years or over",":"
"2020W39","Sieradzki","Number","Males","90 years or over",":"
"2020W40","Sieradzki","Number","Males","90 years or over",":"
"2020W41","Sieradzki","Number","Males","90 years or over",":"
"2020W99","Sieradzki","Number","Males","90 years or over",":"
"2020W28","Skierniewicki","Number","Males","90 years or over","2"
