,2020-01-18,Origin,Destination
5081,0.0,109,57
5082,0.0,109,58
5083,0.0,109,66
5084,0.0111,109,67
5085,0.0,109,68
5086,0.0,109,69
5087,0.0,109,70
5088,0.0,109,71
5089,0.0,109,72
5090,0.0,109,73
5091,0.0,109,76
5092,0.0,109,99
5093,0.7667,109,109
5094,0.0,109,110
5095,0.0,110,2
5096,0.0,110,6
5097,0.0,110,18
5098,0.0,110,28
5099,0.0,110,30
5100,0.0,110,37
5101,0.0,110,38
5102,0.0,110,40
5103,0.0,110,42
5104,0.0,110,48
5105,0.0,110,58
5106,0.0,110,60
5107,0.0,110,61
5108,0.0,110,62
5109,0.0,110,63
5110,0.0,110,64
5111,0.0,110,66
5112,0.0,110,67
5113,0.0,110,68
5114,0.0,110,69
5115,0.0,110,70
5116,0.0268,110,71
5117,0.125,110,72
5118,0.0,110,73
5119,0.0,110,74
5120,0.0,110,75
5121,0.0089,110,76
5122,0.0,110,77
5123,0.0,110,78
5124,0.0,110,80
5125,0.0,110,99
5126,0.8393,110,110
5127,0.0,111,15
5128,0.0,111,16
5129,0.0,111,61
5130,0.0,111,63
5131,0.0,111,65
5132,0.0,111,82
5133,0.0,111,90
5134,0.0,111,91
5135,0.0826,111,92
5136,0.0165,111,95
5137,0.9008,111,111
